Hora;Anemometro;Pluviometro;Veleta;temperatura;Humedad;Particulas;gas;presion;UV;dB
23:51;0.0;0;NO;21.1;50.0;0.5;267.9;1005.5;0;30.4
23:53;0.0;0;NO;21.1;50.0;0.5;265.6;1005.4;0;29.6
23:55;0.0;0;NO;21.1;50.0;0.5;265.6;1005.4;0;28.4
23:57;0.0;0;NO;21.1;50.0;0.5;264.5;1005.4;0;28.8
23:59;0.0;0;NO;21.1;50.0;0.5;267.9;1005.4;0;29.4
0:1;0.0;0;NO;21.0;50.1;0.5;263.4;1005.4;0;28.2
0:3;0.0;0;NO;21.0;50.1;0.5;264.5;1005.4;0;27.4
0:5;0.0;0;NO;21.0;50.1;0.5;269.0;1005.4;0;29.3
0:7;0.0;0;NO;21.0;50.1;0.5;267.9;1005.4;0;28.4
0:9;0.0;0;NO;21.0;50.1;0.5;264.5;1005.5;0;28.6
0:11;0.0;0;NO;21.0;50.1;0.5;267.9;1005.5;0;27.6
0:13;0.0;0;NO;21.0;50.1;0.5;269.0;1005.4;0;27.7
0:15;0.0;0;NO;21.0;50.2;0.5;264.5;1005.4;0;28.2
0:17;0.0;0;NO;21.0;50.2;0.5;262.3;1005.4;0;28.4
0:19;0.0;0;NO;21.0;50.1;0.5;265.6;1005.4;0;28.7
0:21;0.0;0;NO;21.0;50.1;0.5;263.4;1005.4;0;28.1
0:23;0.0;0;NO;20.9;50.1;0.5;264.5;1005.4;0;27.9
0:25;0.0;0;NO;20.9;50.2;0.5;266.8;1005.3;0;27.8
0:27;0.0;0;NO;20.9;50.2;0.5;265.6;1005.3;0;28.1
0:29;0.0;0;NO;20.9;50.2;0.5;266.8;1005.3;0;30.4
0:31;0.0;0;NO;20.9;50.2;0.5;264.5;1005.3;0;28.3
0:33;0.0;0;NO;20.9;50.2;0.5;265.6;1005.3;0;27.7
0:35;0.0;0;NO;20.9;50.2;0.5;265.6;1005.3;0;28.5
0:37;0.0;0;NO;20.9;50.3;0.5;264.5;1005.3;0;28.6
0:39;0.0;0;NO;20.9;50.2;0.5;263.4;1005.3;0;28.6
0:41;0.0;0;NO;20.9;50.3;0.5;263.4;1005.3;0;28.9
0:43;0.0;0;NO;20.9;50.2;0.5;266.8;1005.3;0;28.0
0:45;0.0;0;NO;20.9;50.2;0.5;264.5;1005.3;0;28.7
0:47;0.0;0;NO;20.9;50.3;0.5;263.4;1005.2;0;28.1
0:49;0.0;0;NO;20.9;50.2;0.5;265.6;1005.2;0;28.3
0:51;0.0;0;NO;20.9;50.2;0.5;264.5;1005.2;0;29.0
0:53;0.0;0;NO;20.8;50.2;0.5;264.5;1005.2;0;28.1
0:55;0.0;0;NO;20.8;50.2;0.5;263.4;1005.3;0;28.3
0:57;0.0;0;NO;20.8;50.3;0.5;262.3;1005.2;0;28.7
0:59;0.0;0;NO;20.8;50.3;0.5;264.5;1005.3;0;27.4
1:1;0.0;0;NO;20.8;50.3;0.5;262.3;1005.3;0;28.6
1:3;0.0;0;NO;20.8;50.3;0.5;263.4;1005.3;0;28.9
1:5;0.0;0;NO;20.8;50.3;0.5;264.5;1005.3;0;27.9
1:7;0.0;0;NO;20.8;50.3;0.5;263.4;1005.2;0;28.3
1:9;0.0;0;NO;20.8;50.3;0.5;266.8;1005.2;0;28.7
1:11;0.0;0;NO;20.8;50.3;0.5;262.3;1005.2;0;27.8
1:13;0.0;0;NO;20.7;50.4;0.5;264.5;1005.2;0;27.9
1:15;0.0;0;NO;20.7;50.4;0.5;266.8;1005.1;0;28.6
1:17;0.0;0;NO;20.7;50.4;0.5;264.5;1005.1;0;29.4
1:19;0.0;0;NO;20.7;50.4;0.5;261.2;1005.1;0;29.8
1:21;0.0;0;NO;20.7;50.4;0.5;261.2;1005.1;0;31.2
1:23;0.0;0;NO;20.7;50.4;0.5;264.5;1005.1;0;30.3
1:25;0.0;0;NO;20.7;50.4;0.5;263.4;1005.1;0;28.3
1:27;0.0;0;NO;20.7;50.4;0.5;260.1;1005.1;0;29.7
1:29;0.0;0;NO;20.7;50.5;0.5;262.3;1005.1;0;28.5
1:31;0.0;0;NO;20.7;50.4;0.5;262.3;1005.0;0;28.4
1:33;0.0;0;NO;20.6;50.4;0.5;260.1;1005.0;0;28.6
1:35;0.0;0;NO;20.7;50.4;0.5;261.2;1005.0;0;29.7
1:37;0.0;0;NO;20.6;50.5;0.5;261.2;1005.0;0;29.3
1:39;0.0;0;NO;20.6;50.5;0.5;262.3;1005.0;0;28.7
1:41;0.0;0;NO;20.6;50.5;0.5;258.9;1005.0;0;29.8
1:43;0.0;0;NO;20.6;50.5;0.5;261.2;1005.0;0;29.0
1:45;0.0;0;NO;20.6;50.5;0.5;262.3;1004.9;0;29.2
1:47;0.0;0;NO;20.6;50.5;0.5;257.8;1005.0;0;28.3
1:49;0.0;0;NO;20.6;50.5;0.5;262.3;1005.0;0;28.4
1:51;0.0;0;NO;20.6;50.5;0.5;257.8;1005.0;0;29.3
1:53;0.0;0;NO;20.6;50.5;0.5;258.9;1005.0;0;28.9
1:55;0.0;0;NO;20.6;50.5;0.5;260.1;1005.0;0;28.8
1:57;0.0;0;NO;20.6;50.6;0.5;261.2;1005.0;0;29.3
1:59;0.0;0;NO;20.6;50.5;0.5;258.9;1005.0;0;29.6
2:1;0.0;0;NO;20.6;50.5;0.5;258.9;1005.0;0;28.9
2:3;0.0;0;NO;20.6;50.6;0.5;258.9;1005.0;0;43.7
2:5;0.0;0;NO;20.6;50.6;0.5;262.3;1005.0;0;30.8
2:7;0.0;0;NO;20.6;50.5;0.5;260.1;1004.9;0;29.1
2:9;0.0;0;NO;20.6;50.6;0.5;256.7;1004.9;0;29.1
2:11;0.0;0;NO;20.6;50.5;0.5;261.2;1004.9;0;28.2
2:13;0.0;0;NO;20.6;50.5;0.5;263.4;1004.9;0;28.6
2:15;0.0;0;NO;20.6;50.5;0.5;261.2;1004.9;0;29.1
2:17;0.0;0;NO;20.6;50.5;0.5;258.9;1004.9;0;29.7
2:19;0.0;0;NO;20.6;50.6;0.5;260.1;1004.9;0;28.5
2:21;0.0;0;NO;20.6;50.5;0.5;260.1;1004.9;0;28.5
2:23;0.0;0;NO;20.6;50.5;0.5;264.5;1005.0;0;28.8
2:25;0.0;0;NO;20.6;50.5;0.5;262.3;1005.0;0;27.8
2:27;0.0;0;NO;20.6;50.6;0.5;260.1;1005.0;0;29.1
2:29;0.0;0;NO;20.6;50.5;0.5;261.2;1005.0;0;27.8
2:31;0.0;0;NO;20.6;50.5;0.5;260.1;1005.0;0;27.8
2:33;0.0;0;NO;20.6;50.5;0.5;260.1;1005.0;0;29.0
2:35;0.0;0;NO;20.6;50.5;0.5;262.3;1005.0;0;29.3
2:37;0.0;0;NO;20.6;50.5;0.5;263.4;1005.0;0;28.5
2:39;0.0;0;NO;20.6;50.6;0.5;260.1;1005.0;0;28.9
2:41;0.0;0;NO;20.6;50.5;0.5;260.1;1005.0;0;30.3
2:43;0.0;0;NO;20.6;50.5;0.5;262.3;1005.0;0;29.2
2:45;0.0;0;NO;20.7;50.5;0.5;263.4;1005.1;0;29.0
2:47;0.0;0;NO;20.6;50.5;0.5;263.4;1005.1;0;28.1
2:49;0.0;0;NO;20.7;50.4;0.5;260.1;1005.1;0;28.2
2:51;0.0;0;NO;20.7;50.5;0.5;261.2;1005.1;0;28.6
2:53;0.0;0;NO;20.6;50.5;0.5;263.4;1005.1;0;28.8
2:55;0.0;0;NO;20.7;50.4;0.5;260.1;1005.0;0;28.4
2:57;0.0;0;NO;20.7;50.5;0.5;260.1;1005.0;0;28.7
2:59;0.0;0;NO;20.7;50.5;0.5;265.6;1005.0;0;28.4
3:1;0.0;0;NO;20.6;50.5;0.5;264.5;1005.0;0;28.2
3:3;0.0;0;NO;20.6;50.5;0.5;262.3;1005.0;0;30.6
3:5;0.0;0;NO;20.7;50.5;0.5;263.4;1005.0;0;28.7
3:7;0.0;0;NO;20.7;50.5;0.5;262.3;1005.1;0;28.3
3:9;0.0;0;NO;20.7;50.5;0.5;264.5;1005.0;0;28.6
3:11;0.0;0;NO;20.7;50.4;0.5;258.9;1005.0;0;28.5
3:13;0.0;0;NO;20.7;50.4;0.5;264.5;1005.0;0;29.6
3:15;0.0;0;NO;20.7;50.4;0.5;265.6;1005.0;0;29.5
3:17;0.0;0;NO;20.7;50.4;0.5;263.4;1005.1;0;27.8
3:19;0.0;0;NO;20.7;50.4;0.5;262.3;1005.1;0;29.5
3:21;0.0;0;NO;20.7;50.4;0.5;260.1;1005.1;0;28.8
3:23;0.0;0;NO;20.7;50.4;0.5;263.4;1005.1;0;27.3
3:25;0.0;0;NO;20.7;50.4;0.5;261.2;1005.1;0;28.4
3:27;0.0;0;NO;20.7;50.3;0.5;263.4;1005.1;0;29.3
3:29;0.0;0;NO;20.7;50.4;0.5;262.3;1005.0;0;28.4
3:31;0.0;0;NO;20.8;50.3;0.5;260.1;1005.0;0;29.5
3:33;0.0;0;NO;20.7;50.3;0.5;260.1;1005.0;0;29.6
3:35;0.0;0;NO;20.8;50.3;0.5;260.1;1005.0;0;28.3
3:37;0.0;0;NO;20.7;50.4;0.5;262.3;1005.0;0;28.6
3:39;0.0;0;NO;20.8;50.3;0.5;260.1;1005.0;0;29.1
3:41;0.0;0;NO;20.7;50.4;0.5;262.3;1005.0;0;28.7
3:43;0.0;0;NO;20.7;50.3;0.5;258.9;1005.0;0;29.5
3:45;0.0;0;NO;20.7;50.4;0.5;262.3;1005.1;0;30.4
3:47;0.0;0;NO;20.7;50.3;0.5;263.4;1005.1;0;28.4
3:49;0.0;0;NO;20.8;50.3;0.5;263.4;1005.1;0;28.7
3:51;0.0;0;NO;20.7;50.3;0.5;264.5;1005.0;0;28.1
3:53;0.0;0;NO;20.7;50.4;0.5;260.1;1005.0;0;28.8
3:55;0.0;0;NO;20.8;50.3;0.5;263.4;1005.0;0;28.7
3:57;0.0;0;NO;20.8;50.3;0.5;262.3;1005.0;0;27.8
3:59;0.0;0;NO;20.8;50.3;0.5;257.8;1005.0;0;29.8
4:1;0.0;0;NO;20.7;50.3;0.5;262.3;1004.9;0;28.6
4:3;0.0;0;NO;20.8;50.3;0.5;262.3;1004.9;0;28.2
4:5;0.0;0;NO;20.8;50.3;0.5;262.3;1004.9;0;29.3
4:7;0.0;0;NO;20.7;50.3;0.5;260.1;1004.9;0;29.2
4:9;0.0;0;NO;20.8;50.2;0.5;260.1;1004.9;0;28.7
4:11;0.0;0;NO;20.8;50.3;0.5;264.5;1004.8;0;27.6
4:13;0.0;0;NO;20.8;50.3;0.5;265.6;1004.8;0;29.5
4:15;0.0;0;NO;20.8;50.3;0.5;263.4;1004.8;0;29.4
4:17;0.0;0;NO;20.8;50.3;0.5;261.2;1004.8;0;28.4
4:19;0.0;0;NO;20.8;50.3;0.5;256.7;1004.7;0;27.5
4:21;0.0;0;NO;20.8;50.2;0.5;263.4;1004.7;0;29.2
4:23;0.0;0;NO;20.8;50.3;0.5;261.2;1004.7;0;28.4
4:25;0.0;0;NO;20.8;50.3;0.5;257.8;1004.6;0;29.3
4:27;0.0;0;NO;20.8;50.3;0.5;263.4;1004.6;0;28.3
4:29;0.0;0;NO;20.8;50.3;0.5;258.9;1004.6;0;28.7
4:31;0.0;0;NO;20.8;50.2;0.5;262.3;1004.6;0;28.6
4:33;0.0;0;NO;20.8;50.2;0.5;258.9;1004.6;0;28.1
4:35;0.0;0;NO;20.8;50.2;0.5;262.3;1004.6;0;28.5
4:37;0.0;0;NO;20.8;50.2;0.5;258.9;1004.6;0;28.5
4:39;0.0;0;NO;20.8;50.2;0.5;262.3;1004.6;0;27.7
4:41;0.0;0;NO;20.8;50.2;0.5;262.3;1004.6;0;28.1
4:43;0.0;0;NO;20.8;50.2;0.5;260.1;1004.5;0;30.1
4:45;0.0;0;NO;20.8;50.2;0.5;258.9;1004.5;0;28.6
4:47;0.0;0;NO;20.8;50.2;0.5;260.1;1004.5;0;30.1
4:49;0.0;0;NO;20.8;50.2;0.5;261.2;1004.5;0;28.5
4:51;0.0;0;NO;20.8;50.2;0.5;261.2;1004.5;0;28.6
4:53;0.0;0;NO;20.8;50.3;0.5;261.2;1004.6;0;28.5
4:55;0.0;0;NO;20.8;50.3;0.5;260.1;1004.5;0;28.7
4:57;0.0;0;NO;20.8;50.3;0.5;257.8;1004.5;0;28.4
4:59;0.0;0;NO;20.8;50.3;0.5;260.1;1004.5;0;28.7
5:1;0.0;0;NO;20.8;50.3;0.5;260.1;1004.5;0;28.0
5:3;0.0;0;NO;20.8;50.3;0.5;260.1;1004.5;0;28.4
5:5;0.0;0;NO;20.8;50.2;0.5;257.8;1004.5;0;27.9
5:7;0.0;0;NO;20.8;50.2;0.5;262.3;1004.4;0;27.8
5:9;0.0;0;NO;20.8;50.2;0.5;262.3;1004.4;0;27.9
5:11;0.0;0;NO;20.8;50.2;0.5;258.9;1004.3;0;29.5
5:13;0.0;0;NO;20.9;50.2;0.5;258.9;1004.3;0;29.3
5:15;0.0;0;NO;20.9;50.2;0.5;257.8;1004.3;0;28.0
5:17;0.0;0;NO;20.8;50.2;0.5;260.1;1004.3;0;28.8
5:19;0.0;0;NO;20.8;50.2;0.5;262.3;1004.3;0;29.3
5:21;0.0;0;NO;20.8;50.2;0.5;258.9;1004.3;0;28.7
5:23;0.0;0;NO;20.9;50.2;0.5;257.8;1004.3;0;27.8
5:25;0.0;0;NO;20.9;50.2;0.5;256.7;1004.3;0;27.7
5:27;0.0;0;NO;20.9;50.2;0.5;260.1;1004.3;0;29.5
5:29;0.0;0;NO;20.8;50.2;0.5;260.1;1004.2;0;28.1
5:31;0.0;0;NO;20.9;50.2;0.5;260.1;1004.3;0;28.4
5:33;0.0;0;NO;20.9;50.2;0.5;258.9;1004.3;0;28.5
5:35;0.0;0;NO;20.9;50.1;0.5;258.9;1004.3;0;29.2
5:37;0.0;0;NO;20.9;50.1;0.5;258.9;1004.3;0;28.4
5:39;0.0;0;NO;20.9;50.1;0.5;260.1;1004.2;0;29.1
5:41;0.0;0;NO;20.9;50.1;0.5;262.3;1004.2;0;27.5
5:43;0.0;0;NO;20.9;50.2;0.5;261.2;1004.2;0;30.0
5:45;0.0;0;NO;20.9;50.1;0.5;260.1;1004.2;0;28.1
5:47;0.0;0;NO;20.9;50.1;0.5;258.9;1004.3;0;28.3
5:49;0.0;0;NO;20.9;50.2;0.5;258.9;1004.3;0;28.5
5:51;0.0;0;NO;20.9;50.2;0.5;260.1;1004.2;0;28.6
5:53;0.0;0;NO;20.9;50.2;0.5;260.1;1004.2;0;28.1
5:55;0.0;0;NO;20.9;50.2;0.5;258.9;1004.2;0;29.3
5:57;0.0;0;NO;20.9;50.2;0.5;260.1;1004.2;0;28.7
5:59;0.0;0;NO;20.9;50.2;0.5;260.1;1004.2;0;27.9
6:1;0.0;0;NO;20.9;50.2;0.5;258.9;1004.2;0;28.6
6:3;0.0;0;NO;20.9;50.1;0.5;260.1;1004.2;0;28.6
6:5;0.0;0;NO;20.9;50.1;0.5;260.1;1004.3;0;27.9
6:7;0.0;0;NO;20.9;50.1;0.5;261.2;1004.2;0;27.8
6:9;0.0;0;NO;20.9;50.2;0.5;260.1;1004.3;0;28.1
6:11;0.0;0;NO;20.9;50.1;0.5;262.3;1004.3;0;27.9
6:13;0.0;0;NO;20.9;50.2;0.5;262.3;1004.3;0;27.7
6:15;0.0;0;NO;20.9;50.1;0.5;258.9;1004.3;0;27.9
6:17;0.0;0;NO;20.9;50.1;0.5;257.8;1004.3;0;28.1
6:19;0.0;0;NO;20.9;50.2;0.5;257.8;1004.3;0;28.1
6:21;0.0;0;NO;20.9;50.2;0.5;261.2;1004.3;0;29.0
6:23;0.0;0;NO;20.8;50.2;0.5;263.4;1004.3;0;28.6
6:25;0.0;0;NO;20.9;50.2;0.5;260.1;1004.3;0;27.9
6:27;0.0;0;NO;20.9;50.2;0.5;262.3;1004.3;0;28.2
6:29;0.0;0;NO;20.9;50.2;0.5;260.1;1004.3;0;28.5
6:31;0.0;0;NO;20.8;50.3;0.5;257.8;1004.3;0;27.8
6:33;0.0;0;NO;20.9;50.2;0.5;263.4;1004.3;0;29.3
6:35;0.0;0;NO;20.9;50.2;0.5;258.9;1004.3;0;28.0
6:37;0.0;0;NO;20.9;50.2;0.5;258.9;1004.3;0;31.0
6:39;0.0;0;NO;20.9;50.3;0.5;260.1;1004.3;0;29.1
6:41;0.0;0;NO;20.9;50.2;0.5;262.3;1004.3;0;29.5
6:43;0.0;0;NO;20.9;50.2;0.5;260.1;1004.3;0;28.4
6:45;0.0;0;NO;20.9;50.2;0.5;260.1;1004.4;0;27.8
6:47;0.0;0;NO;20.9;50.2;0.5;258.9;1004.4;0;28.9
6:49;0.0;0;NO;20.9;50.2;0.5;257.8;1004.4;0;28.2
6:51;0.0;0;NO;20.9;50.2;0.5;257.8;1004.4;0;28.4
6:53;0.0;0;NO;20.9;50.1;0.5;255.7;1004.3;0;28.6
6:55;0.0;0;NO;20.9;50.1;0.5;258.9;1004.4;0;28.5
6:57;0.0;0;NO;20.9;50.1;0.5;262.3;1004.4;0;28.5
6:59;0.0;0;NO;20.9;50.1;0.5;260.1;1004.4;0;28.4
7:1;0.0;0;NO;20.9;50.1;0.5;258.9;1004.4;0;28.1
7:3;0.0;0;NO;20.9;50.1;0.5;261.2;1004.4;0;28.0
7:5;0.0;0;NO;20.9;50.0;0.5;258.9;1004.5;0;27.9
7:7;0.0;0;NO;20.9;50.1;0.5;258.9;1004.5;0;28.5
7:9;0.0;0;NO;20.9;50.1;0.5;257.8;1004.5;0;27.8
7:11;0.0;0;NO;20.9;50.1;0.5;257.8;1004.5;0;28.0
7:13;0.0;0;NO;20.9;50.2;0.5;257.8;1004.5;0;29.3
7:15;0.0;0;NO;20.9;50.1;0.5;262.3;1004.5;0;28.2
7:17;0.0;0;NO;20.9;50.2;0.5;258.9;1004.6;0;29.0
7:19;0.0;0;NO;20.9;50.2;0.5;258.9;1004.5;0;27.9
7:21;0.0;0;NO;20.9;50.1;0.5;261.2;1004.5;0;29.3
7:23;0.0;0;NO;20.9;50.2;0.5;257.8;1004.6;0;28.6
7:25;0.0;0;NO;20.9;50.2;0.5;258.9;1004.6;0;28.6
7:27;0.0;0;NO;20.9;50.2;0.5;258.9;1004.6;0;28.2
7:29;0.0;0;NO;20.9;50.2;0.5;258.9;1004.6;0;28.6
7:31;0.0;0;NO;20.9;50.2;0.5;262.3;1004.6;0;29.1
7:33;0.0;0;NO;20.9;50.2;0.5;258.9;1004.6;0;29.8
7:35;0.0;0;NO;20.9;50.2;0.5;261.2;1004.6;0;27.9
7:37;0.0;0;NO;20.9;50.2;0.5;258.9;1004.6;0;29.3
7:39;0.0;0;NO;20.9;50.2;0.5;256.7;1004.6;0;29.4
7:41;0.0;0;NO;20.9;50.2;0.5;258.9;1004.7;0;28.6
7:43;0.0;0;NO;20.9;50.2;0.5;256.7;1004.7;0;28.0
7:45;0.0;0;NO;20.9;50.2;0.5;256.7;1004.7;0;28.6
7:47;0.0;0;NO;20.9;50.1;0.5;258.9;1004.7;0;29.1
7:49;0.0;0;NO;20.9;50.2;0.5;262.3;1004.7;0;28.5
7:51;0.0;0;NO;20.9;50.2;0.5;260.1;1004.8;0;29.4
7:53;0.0;0;NO;20.9;50.1;0.5;258.9;1004.8;0;28.4
7:55;0.0;0;NO;20.9;50.1;0.5;258.9;1004.9;0;27.5
7:57;0.0;0;NO;20.9;50.1;0.5;262.3;1004.8;0;28.4
7:59;0.0;0;NO;20.9;50.0;0.5;257.8;1004.8;0;28.0
8:1;0.0;0;NO;20.9;50.0;0.5;258.9;1004.8;0;28.7
8:3;0.0;0;NO;20.9;50.1;0.5;260.1;1005.0;0;28.7
8:5;0.0;0;NO;20.9;50.1;0.5;257.8;1004.9;0;28.2
8:7;0.0;0;NO;20.9;50.0;0.5;257.8;1004.9;0;29.1
8:9;0.0;0;NO;20.9;50.1;0.5;262.3;1004.9;0;29.4
8:11;0.0;0;NO;20.9;50.1;0.5;258.9;1005.0;0;29.9
8:13;0.0;0;NO;20.9;50.1;0.5;260.1;1005.0;0;31.9
8:15;0.0;0;NO;20.9;50.1;0.5;258.9;1005.0;0;30.3
8:17;0.0;0;NO;20.9;50.1;0.5;258.9;1005.0;0;28.6
8:19;0.0;0;NO;20.9;50.1;0.5;257.8;1005.0;0;28.9
8:21;0.0;0;NO;20.9;50.1;0.5;262.3;1004.9;0;28.0
8:23;0.0;0;NO;20.9;50.1;0.5;257.8;1005.0;0;30.5
8:25;0.0;0;NO;20.9;50.1;0.5;262.3;1005.0;0;30.5
8:27;0.0;0;NO;20.9;50.1;0.5;258.9;1005.0;0;29.1
8:29;0.0;0;NO;20.9;50.1;0.5;256.7;1005.1;0;28.2
8:31;0.0;0;NO;20.9;50.1;0.5;262.3;1005.1;0;28.0
8:33;0.0;0;NO;20.9;50.1;0.5;260.1;1005.2;0;29.0
8:35;0.0;0;NO;20.9;50.1;0.5;260.1;1005.1;0;29.3
8:37;0.0;0;NO;20.9;50.1;0.5;258.9;1005.2;0;29.8
8:39;0.0;0;NO;20.9;50.1;0.5;260.1;1005.1;0;29.3
8:41;0.0;0;NO;20.9;50.1;0.5;260.1;1005.2;0;28.8
8:43;0.0;0;NO;20.9;50.1;0.5;260.1;1005.2;0;29.1
8:45;0.0;0;NO;20.9;50.1;0.5;257.8;1005.2;0;28.7
8:47;0.0;0;NO;20.9;50.2;0.5;260.1;1005.2;0;28.3
8:49;0.0;0;NO;20.9;50.2;0.5;257.8;1005.2;0;28.8
8:51;0.0;0;NO;20.9;50.2;0.5;260.1;1005.2;0;29.5
8:53;0.0;0;NO;20.9;50.2;0.5;260.1;1005.2;0;28.5
8:55;0.0;0;NO;20.9;50.1;0.5;257.8;1005.2;0;28.5
8:57;0.0;0;NO;20.9;50.1;0.5;260.1;1005.3;0;28.1
8:59;0.0;0;NO;20.9;50.1;0.5;261.2;1005.2;0;27.7
9:1;0.0;0;NO;20.9;50.1;0.5;262.3;1005.2;0;28.2
9:3;0.0;0;NO;20.9;50.1;0.5;262.3;1005.3;0;28.3
9:5;0.0;0;NO;20.9;50.1;0.5;263.4;1005.2;0;28.6
9:7;0.0;0;NO;20.9;50.1;0.5;263.4;1005.2;0;30.9
9:9;0.0;0;NO;20.9;50.1;0.5;262.3;1005.2;0;28.7
9:11;0.0;0;NO;20.9;50.1;0.5;261.2;1005.2;0;28.6
9:13;0.0;0;NO;20.9;50.1;0.5;260.1;1005.2;0;28.4
9:15;0.0;0;NO;20.9;50.2;0.5;261.2;1005.2;0;28.0
9:17;0.0;0;NO;20.9;50.1;0.5;258.9;1005.2;0;30.4
9:19;0.0;0;NO;20.9;50.1;0.5;261.2;1005.2;0;28.5
9:21;0.0;0;NO;21.0;50.0;0.5;262.3;1005.2;0;29.1
9:23;0.0;0;NO;20.9;50.0;0.5;258.9;1005.2;0;29.5
9:25;0.0;0;NO;20.9;50.0;0.5;264.5;1005.3;0;30.8
9:27;0.0;0;NO;20.9;50.1;0.5;262.3;1005.2;0;28.5
9:29;0.0;0;NO;20.9;50.1;0.5;261.2;1005.2;0;28.5
9:31;0.0;0;NO;20.9;50.1;0.5;262.3;1005.2;0;28.3
9:33;0.0;0;NO;20.9;50.1;0.5;265.6;1005.2;0;31.5
9:35;0.0;0;NO;20.9;50.1;0.5;264.5;1005.2;0;29.5
9:37;0.0;0;NO;20.9;50.1;0.5;264.5;1005.2;0;27.9
9:39;0.0;0;NO;20.9;50.1;0.5;262.3;1005.3;0;28.1
9:41;0.0;0;NO;20.9;50.1;0.5;264.5;1005.3;0;29.5
9:43;0.0;0;NO;20.9;50.2;0.5;262.3;1005.3;0;29.3
9:45;0.0;0;NO;20.9;50.1;0.5;265.6;1005.3;0;29.0
9:47;0.0;0;NO;20.9;50.1;0.5;264.5;1005.3;0;28.6
9:49;0.0;0;NO;20.9;50.1;0.5;260.1;1005.3;0;28.3
9:51;0.0;0;NO;20.9;50.1;0.5;262.3;1005.3;0;28.9
9:53;0.0;0;NO;20.9;50.1;0.5;263.4;1005.3;0;29.0
9:55;0.0;0;NO;20.9;50.1;0.5;265.6;1005.4;0;29.4
9:57;0.0;0;NO;20.9;50.1;0.5;263.4;1005.3;0;28.0
9:59;0.0;0;NO;20.9;50.2;0.5;265.6;1005.4;0;28.3
10:1;0.0;0;NO;20.9;50.2;0.5;264.5;1005.4;0;29.4
10:3;0.0;0;NO;20.9;50.2;0.5;264.5;1005.4;0;27.7
10:5;0.0;0;NO;20.9;50.2;0.5;262.3;1005.4;0;30.6
10:7;0.0;0;NO;20.9;50.2;0.5;262.3;1005.4;0;29.6
10:9;0.0;0;NO;20.9;50.1;0.5;266.8;1005.4;0;29.7
10:11;0.0;0;NO;20.9;50.1;0.5;260.1;1005.4;0;28.3
10:13;0.0;0;NO;20.9;50.1;0.5;263.4;1005.4;0;27.9
10:15;0.0;0;NO;20.9;50.1;0.5;261.2;1005.4;0;28.3
10:17;0.0;0;NO;20.9;50.1;0.5;261.2;1005.4;0;28.7
10:19;0.0;0;NO;20.9;50.0;0.5;264.5;1005.4;0;28.2
10:21;0.0;0;NO;21.0;50.0;0.5;264.5;1005.4;0;28.4
10:23;0.0;0;NO;21.0;50.0;0.5;266.8;1005.4;0;29.4
10:25;0.0;0;NO;21.0;50.0;0.5;266.8;1005.5;0;28.6
10:27;0.0;0;NO;21.0;50.0;0.5;263.4;1005.5;0;29.0
10:29;0.0;0;NO;21.0;49.9;0.5;263.4;1005.5;0;29.6
10:31;0.0;0;NO;21.0;50.0;0.5;264.5;1005.5;0;29.5
10:33;0.0;0;NO;21.0;49.9;0.5;262.3;1005.5;0;30.1
10:35;0.0;0;NO;21.0;49.9;0.5;261.2;1005.5;0;29.2
10:37;0.0;0;NO;21.0;49.9;0.5;264.5;1005.5;0;27.7
10:39;0.0;0;NO;21.0;49.9;0.5;260.1;1005.5;0;28.8
10:41;0.0;0;NO;21.0;49.9;0.5;262.3;1005.5;0;28.5
10:43;0.0;0;NO;21.0;49.8;0.5;265.6;1005.5;0;28.3
10:45;0.0;0;NO;21.0;49.8;0.5;262.3;1005.5;0;29.0
10:47;0.0;0;NO;21.0;49.9;0.5;261.2;1005.5;0;28.8
10:49;0.0;0;NO;21.0;49.8;0.5;264.5;1005.5;0;28.7
10:51;0.0;0;NO;21.0;49.8;0.5;264.5;1005.5;0;29.6
10:53;0.0;0;NO;21.0;49.9;0.5;262.3;1005.5;0;28.4
10:55;0.0;0;NO;20.9;49.9;0.5;258.9;1005.5;0;28.5
10:57;0.0;0;NO;20.9;49.9;0.5;263.4;1005.5;0;28.2
10:59;0.0;0;NO;20.9;49.9;0.5;261.2;1005.5;0;28.9
11:1;0.0;0;NO;21.0;49.9;0.5;258.9;1005.5;0;28.1
11:3;0.0;0;NO;20.9;49.9;0.5;261.2;1005.5;0;28.6
11:5;0.0;0;NO;21.0;49.8;0.5;263.4;1005.5;0;29.2
11:7;0.0;0;NO;21.0;49.8;0.5;260.1;1005.5;0;30.0
11:9;0.0;0;NO;20.9;49.8;0.5;260.1;1005.6;0;29.5
11:11;0.0;0;NO;21.0;49.8;0.5;260.1;1005.6;0;28.0
11:13;0.0;0;NO;21.0;49.8;0.5;262.3;1005.6;0;27.7
11:15;0.0;0;NO;21.0;49.8;0.5;262.3;1005.5;0;30.3
11:17;0.0;0;NO;20.9;49.8;0.5;260.1;1005.5;0;28.0
11:19;0.0;0;NO;20.9;49.8;0.5;262.3;1005.5;0;28.5
11:21;0.0;0;NO;20.9;49.8;0.5;258.9;1005.4;0;38.2
11:23;0.0;0;NO;21.0;49.7;0.5;257.8;1005.5;0;27.9
11:25;0.0;0;NO;21.0;49.8;0.5;262.3;1005.4;0;28.2
